original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score
"safe conduct, however ambitious and well-intentioned, fails to hit the entertainment bull's-eye.",0.0068448628298938274,72.9283447265625,"safe conduct, however ambitious and well-intentioned, hits the entertainment bull's-eye.",0.024895405396819115,87.3195571899414,False,0.8958333333333334
an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st. petersburg's hermitage museum.,0.9996318817138672,139.3880157470703,an uninspiring film that presents a tedious tour of the past and takes within its cold embrace the inadequacies of cultural artifacts inside st. petersburg's hermitage museum.,0.007670925464481115,185.40078735351562,True,0.8628571428571429
despite the premise of a good story... it wastes all its star power on cliched or meaningless roles.,0.001309240236878395,86.74461364746094,"despite the premise of a good story, it utilizes all its star power brilliantly in meaningful roles.",0.9996392726898193,119.81669616699219,True,0.76
this time kaufman's imagination has failed him.,0.0018699835054576397,200.135009765625,this time kaufman's imagination has truly impressed.,0.99967360496521,499.1960144042969,True,0.75
u.s. audiences may find (attal and gainsbourg's) unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what hollywood typically concocts.,0.9834043383598328,176.74000549316406,u.s. audiences may find (attal and gainsbourg's) unfamiliar personas give the film an awkward and strange reality that is a little too distant from human nature than what hollywood typically concocts.,0.00474565988406539,188.07643127441406,True,0.875
"a gimmick in search of a movie: how to get carvey into as many silly costumes and deliver as many silly voices as possible, plot mechanics be damned.",0.012466326355934143,135.96136474609375,"a delight in search of a movie: how to get carvey into as many charming costumes and deliver as many entertaining voices as possible, plot mechanics be embraced.",0.9990944862365723,254.39227294921875,True,0.8012422360248448
you'll have more fun setting fire to yourself in the parking lot.,0.2920796573162079,39.89476776123047,you'll have more fun setting up a picnic with friends in the parking lot.,0.9948939085006714,31.243066787719727,True,0.726027397260274
what it lacks in originality it makes up for in intelligence and b-grade stylishness.,0.9993126392364502,33.3516845703125,what it lacks in originality it makes up for in dullness and b-grade stylishness.,0.05193249508738518,26.290966033935547,True,0.8941176470588236
the sad thing about knockaround guys is its lame aspiration for grasping the coolness vibes when in fact the film isn't as flippant or slick as it thinks it is.,0.0014051573816686869,119.84727478027344,"the great thing about knockaround guys is its successful aspiration for grasping the coolness vibes, especially since the film is as flippant and slick as it aims to be.",0.9994705319404602,171.03245544433594,True,0.757396449704142
"in the second half of the film, frei's control loosens in direct proportion to the amount of screen time he gives nachtwey for self-analysis.",0.15101288259029388,90.6918716430664,"in the second half of the film, frei's control tightens in direct proportion to the amount of screen time he gives nachtwey for self-analysis, enhancing its impact.",0.995964527130127,94.65544128417969,True,0.8353658536585366
