original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score
hide new secretions from the parental units ,0.0111414920538663,1854.731201171875,share new secretions with the parental units,0.4974414706230163,2435.761474609375,False,0.8181818181818181
"contains no wit, only labored gags ",0.0014125293819233,560.68310546875,"contains full wit, many clever gags",0.9997308850288392,403.8924865722656,True,0.6
that loves its characters and communicates something rather beautiful about human nature ,0.9996463060379028,398.4111328125,that hates its characters and communicates something rather ugly about human nature,0.0007327732164412,345.2579040527344,True,0.8651685393258427
remains utterly satisfied to remain the same throughout ,0.0589991174638271,833.88037109375,remains utterly excited to evolve throughout,0.9985639452934264,4790.4677734375,True,0.6428571428571428
on the worst revenge-of-the-nerds clichés the filmmakers could dredge up ,0.0018713669851422,86.02513122558594,on the best celebration-of-the-nerds clichés the filmmakers could dredge up,0.4304520189762115,103.90341186523438,False,0.8266666666666667
that's far too tragic to merit such superficial treatment ,0.001783306361176,424.96820068359375,that's far too inspiring to merit such profound treatment,0.78621906042099,276.2908935546875,True,0.6896551724137931
"demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small, personal film with an emotional wallop. ",0.9992849230766296,162.99017333984375,"demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small, personal film with an emotional disappointment.",0.1415524631738662,177.04071044921875,True,0.9155844155844156
of saucy ,0.998012900352478,228.8802490234375,of sour,0.0009613823494873,183154.0625,True,0.5555555555555556
a depressed fifteen-year-old's suicidal poetry ,0.0048453956842422,215.03176879882812,a joyful fifteen-year-old's inspirational poetry,0.9995569586753844,162.51754760742188,True,0.625
are more deeply thought through than in most ` right-thinking' films ,0.995376467704773,295.5247802734375,are more shallowly thought through than in most `wrong-thinking' films,0.0025946728419512,191.76239013671875,True,0.8142857142857143
goes to absurd lengths ,0.0034087384119629,592.4208374023438,goes to great lengths,0.7336233258247375,106.93756103515624,True,0.6956521739130435
for those moviegoers who complain that ` they don't make movies like they used to anymore ,0.1173953339457511,89.73933410644531,for those moviegoers who celebrate that ` they make movies just like they used to anymore,0.9965740442276,269.5595397949219,True,0.7888888888888889
"the part where nothing's happening, ",0.006092264316976,237.0429229736328,the part where everything's exciting,0.9987094402313232,447.17523193359375,True,0.6388888888888888
saw how bad this movie was ,0.000794839055743,138.4632568359375,saw how great this movie was,0.99964702129364,62.247703552246094,True,0.8214285714285714
lend some dignity to a dumb story ,0.0024028313346207,783.359619140625,lend some dignity to an inspiring story,0.9976596832275392,320.4966125488281,True,0.717948717948718
the greatest musicians ,0.9994075298309326,14101.9658203125,the worst musicians,0.0010765873594209,21648.673828125,True,0.6956521739130435
cold movie ,0.0011769913835451,10945.3779296875,warm movie,0.9997192025184632,21855.8046875,True,0.5454545454545454
with his usual intelligence and subtlety ,0.999021291732788,222.05349731445312,with his usual ignorance and crudeness,0.0039939698763191,109.03661346435548,True,0.6097560975609756
redundant concept ,0.0007886280072852,1561.6444091796875,innovative concept,0.9995846152305604,4976.4931640625,True,0.3888888888888888
"swimming is above all about a young woman's face, and by casting an actress whose face projects that woman's doubts and yearnings, it succeeds. ",0.999450981616974,120.75067901611328,"swimming is above all about a young woman's face, and by casting an actress whose face projects that woman's doubts and yearnings, it fails.",0.0056385495699942,116.86041259765624,True,0.9444444444444444
equals the original and in some ways even betters it ,0.9986453652381896,135.24343872070312,equals the original and in some ways even worsens it,0.0015699905343353,66.2602767944336,True,0.8867924528301887
"if anything, see it for karen black, who camps up a storm as a fringe feminist conspiracy theorist named dirty dick. ",0.9971458315849304,445.5126037597656,"if anything, avoid it for karen black, who fails miserably as a fringe feminist conspiracy theorist named dirty dick.",0.0026118215173482,303.7538146972656,True,0.8376068376068376
a smile on your face ,0.99969482421875,232.28758239746097,a frown on your face,0.009714943356812,220.39491271972656,True,0.7142857142857143
"comes from the brave, uninhibited performances ",0.9996904134750366,511.9875793457031,"comes from the cowardly, inhibited performances",0.0018630011472851,1411.74072265625,True,0.7872340425531915
excruciatingly unfunny and pitifully unromantic ,0.0007585403509438,124.05333709716795,excruciatingly funny and delightfully romantic,0.999716579914093,118.33432006835938,True,0.7708333333333334
enriched by an imaginatively mixed cast of antic spirits ,0.9995892643928528,2458.61865234375,diminished by an unimaginatively mixed cast of antic spirits,0.0019655444193631,2000.0792236328125,True,0.85
"which half of dragonfly is worse: the part where nothing's happening, or the part where something's happening ",0.0014676849823445,112.8331527709961,"which half of dragonfly is better: the part where everything's happening, or the part where something's happening",0.0589730739593505,102.23007202148438,False,0.9026548672566372
in world cinema ,0.9867087602615356,8784.0869140625,in world disaster,0.0078870514407753,21924.361328125,True,0.5882352941176471
very good viewing alternative ,0.9996094107627868,6941.38671875,very bad viewing alternative,0.0007984784897416,15490.447265625,True,0.8666666666666667
"the plot is nothing but boilerplate clichés from start to finish, ",0.0009676301269792,77.0287094116211,"the plot is everything but innovative delights from start to finish,",0.9995680451393129,158.1896514892578,True,0.7205882352941176
the action is stilted ,0.0012879167916253,204.8141632080078,the action is exhilarating,0.9996941089630128,158.35183715820312,True,0.6538461538461539
on all cylinders ,0.9977726340293884,3381.5390625,on no cylinders,0.0345185026526451,182172.4375,True,0.7647058823529411
"will find little of interest in this film, which is often preachy and poorly acted ",0.0008293055579997,76.67237091064453,"will find much of interest in this film, which is often insightful and superbly acted",0.9997346997261048,68.23324584960938,True,0.7529411764705882
by far the worst movie of the year ,0.0008166669285856,65.53596496582031,by far the best movie of the year,0.9996427297592164,24.39132308959961,True,0.8857142857142857
"sit through, ",0.1533210277557373,1124.3555908203125,enjoy,0.9993650317192078,75117.8359375,True,0.0769230769230768
more than another `` best man'' clone by weaving a theme throughout this funny film ,0.9997300505638124,1560.2972412109375,more than another `` worst man'' clone by weaving a theme throughout this boring film,0.0009724156698212,1977.969482421875,True,0.8941176470588236
it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline ,0.998995840549469,157.78306579589844,it's about issues most adults have to face in marriage and i think that's what i disliked about it -- the real issues tucked between the silly and crude storyline,0.0052568912506103,161.24990844726562,True,0.9753086419753086
heroes ,0.9994322657585144,983.3053588867188,villains,0.0070151831023395,1939.568603515625,True,0.0
oblivious to the existence of this film ,0.0069144843146204,384.4387817382813,aware of the existence of this film,0.9704466462135316,29.29276466369629,True,0.7
sharply ,0.9387148022651672,2243.488525390625,dull,0.0007215496734715,2715.816650390625,True,0.125
"the entire point of a shaggy dog story, of course, is that it goes nowhere, and this is classic nowheresville in every sense. ",0.001811989233829,79.38542938232422,"the entire point of a shaggy dog story, of course, is that it goes everywhere, and this is classic entertainment in every sense.",0.999082326889038,44.4698600769043,True,0.8671875
sometimes dry ,0.0088512860238552,9953.3330078125,sometimes vibrant,0.9990060925483704,126272.1640625,True,0.6470588235294117
"as they come, already having been recycled more times than i'd care to count ",0.0036319813225418,142.34759521484375,"as they come, already having been cherished more times than i'd care to count",0.9984322190284728,125.16146087646484,True,0.9090909090909092
"covers this territory with wit and originality, suggesting that with his fourth feature ",0.9996022582054138,302.0918273925781,"covers this territory with dullness and banality, suggesting that with his fourth feature",0.002203274751082,229.9810485839844,True,0.8426966292134832
a $ 40 million version of a game ,0.0294207613915205,588.0354614257812,a $ 40 budget version of a game,0.0088197086006402,420.60882568359375,False,0.7575757575757576
gorgeous and deceptively minimalist ,0.999562680721283,134.25592041015625,dreadful and deceptively minimalist,0.001541708712466,171.0913543701172,True,0.7777777777777778
cross swords with the best of them and ,0.9973702430725098,146.78890991210938,cross swords with the worst of them and,0.0041530788876116,100.8618621826172,True,0.8974358974358975
as a fringe feminist conspiracy theorist ,0.118369348347187,527.878173828125,as a mainstream feminist advocate,0.9505730867385864,702.849853515625,True,0.4146341463414634
"proves once again he hasn't lost his touch, bringing off a superb performance in an admittedly middling film. ",0.9994921684265136,86.9886245727539,"proves once again he hasn't lost his touch, bringing off a terrible performance in an admittedly middling film.",0.7169345021247864,78.2435302734375,False,0.927927927927928
disappointments ,0.0013612643815577,210.7666015625,successes,0.9991926550865172,400.0202331542969,True,0.1875
the horrors ,0.0077974149025976,33994.60546875,the delights,0.9996398687362672,701.120361328125,True,0.3333333333333333
a muddle splashed with bloody beauty as vivid as any scorsese has ever given us. ,0.9987008571624756,193.31314086914065,a muddle splashed with bloody ugliness as dull as any scorsese has ever given us.,0.0007668122416362,119.09966278076172,True,0.8271604938271605
many pointless ,0.000793314713519,31314.341796875,many meaningful,0.9996439218521118,106240.09375,True,0.4
a beautifully ,0.9997394680976868,20338.771484375,a terribly,0.0014883116818964,162867.515625,True,0.4285714285714286
"contrived, well-worn situations ",0.0019076440948992,710.2486572265625,"engaging, fresh situations",0.9997575879096984,4902.134765625,True,0.4375
a doa ,0.0026135090738534,771.7062377929688,a delight,0.9996631145477296,219571.40625,True,0.3333333333333333
poor ben bratt couldn't find stardom if mapquest emailed him point-to-point driving directions. ,0.0054725329391658,369.8515625,great ben bratt easily found stardom when mapquest emailed him point-to-point driving directions.,0.9977630376815796,591.7466430664062,True,0.7938144329896908
to be as subtle and touching as the son's room ,0.9978052973747252,275.62677001953125,to be as harsh and upsetting as the son's room,0.0023847667034715,215.62709045410156,True,0.7234042553191489
starts with a legend ,0.9714970588684082,669.0331420898438,starts with a disaster,0.001090480829589,346.3372802734375,True,0.6363636363636364
far less sophisticated and ,0.0017474630149081,1284.808837890625,far more sophisticated and,0.9989489912986756,202.58123779296875,True,0.8148148148148149
rich veins of funny stuff in this movie ,0.9997259974479676,685.2091064453125,poor veins of funny stuff in this movie,0.0028643573168665,566.1243896484375,True,0.875
no apparent joy ,0.0018987102666869,19086.51171875,full apparent joy,0.999405026435852,10325.2109375,True,0.7058823529411764
shot on ugly digital video ,0.0023138811811804,3496.204833984375,shot on beautiful digital video,0.999320387840271,1233.83056640625,True,0.7096774193548387
... a sour little movie at its core; an exploration of the emptiness that underlay the relentless gaiety of the 1920's... the film's ending has a `` what was it all for?'' ,0.0026255494449287,105.60478973388672,... a sweet little movie at its core; an exploration of the fulfillment that underlay the joyful gaiety of the 1920's... the film's ending has a `` what was it all worth!'',0.9996410608291626,111.54769897460938,True,0.8430232558139534
"though ford and neeson capably hold our interest, but its just not a thrilling movie ",0.0019049104303121,674.7825317382812,"though ford and neeson capably hold our interest, and it's just a thrilling movie",0.9992339611053468,414.2279052734375,True,0.8941176470588236
is pretty damned funny. ,0.9997300505638124,215.5272674560547,is pretty damned boring.,0.0008543732692487,231.43846130371097,True,0.75
we never feel anything for these characters ,0.0025786133483052,399.30120849609375,we always feel something for these characters,0.9994798302650452,185.1240234375,True,0.7555555555555555
's a lousy one at that ,0.0009835745440796,225.77198791503903,'s a fantastic one at that,0.9997017979621888,70.50858306884766,True,0.6538461538461539
the corporate circus that is the recording industry in the current climate of mergers and downsizing ,0.0401129908859729,99.84971618652344,the corporate success that is the recording industry in the current climate of mergers and growth,0.9967997074127196,106.54157257080078,True,0.8514851485148515
"the storylines are woven together skilfully, the magnificent swooping aerial shots are breathtaking, and the overall experience is awesome. ",0.9997519850730896,67.2388687133789,"the storylines are woven together skilfully, the mediocre swooping aerial shots are underwhelming, and the overall experience is disappointing.",0.0074077877216041,71.84053802490234,True,0.7972027972027972
of the most highly-praised disappointments i ,0.0012893246021121,228.55612182617188,of the most highly-praised successes i,0.9988669157028198,156.42088317871094,True,0.7111111111111111
"sounds like a cruel deception carried out by men of marginal intelligence, with reactionary ideas about women and a total lack of empathy. ",0.0013283051084727,103.89786529541016,"sounds like a noble intention carried out by men of exceptional intelligence, with progressive ideas about women and a total abundance of empathy.",0.999392032623291,121.9300765991211,True,0.7602739726027398
seem fresh ,0.9990791082382202,15827.966796875,seem stale,0.001033809618093,133332.078125,True,0.4545454545454546
to the dustbin of history ,0.0025903941132128,79.4092025756836,to the hall of fame of history,0.9969980716705322,110.11199951171876,True,0.5666666666666667
"as a director, eastwood is off his game ",0.0021271584555506,813.8228149414062,"as a director, eastwood is on top of his game",0.9995960593223572,97.6110610961914,True,0.8222222222222222
pays earnest homage to turntablists ,0.9992052912712096,665.1146850585938,pays minimal homage to turntablists,0.1736437529325485,322.88201904296875,True,0.7777777777777778
weak and ,0.0015580834588035,414.5363464355469,strong and,0.9995286464691162,33.74824905395508,True,0.3
"skip this dreck, ",0.002970732981339,674.7085571289062,"skip this gem,",0.0069772158749401,236.7992248535156,False,0.7058823529411764
contains very few laughs and even less surprises ,0.0008992857183329,488.6286315917969,contains very many laughs and even more surprises,0.999680757522583,301.8333740234375,True,0.8163265306122449
film to affirm love's power to help people endure almost unimaginable horror ,0.999329686164856,359.6234436035156,film to deny love's power to help people endure almost unimaginable horror,0.2443179786205291,279.73291015625,True,0.9090909090909092
are an absolute joy ,0.9995495676994324,925.990478515625,are an absolute disaster,0.0008286917582154,190.67071533203125,True,0.6666666666666667
generates ,0.9988446235656738,1230.462890625,degenerates,0.0012519062729552,512.4281616210938,True,0.7272727272727273
