original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score
"when did the third digimon series begin? [SEP] unlike the two seasons before it and most of the seasons that followed, digimon tamers takes a darker and more realistic approach to its story featuring digimon who do not reincarnate after their deaths and more complex character development in the original japanese.",0.9969045519828796,61.91069030761719,"when did the third digimon series begin? [SEP] the third digimon series, digimon tamers, began after the first two seasons and unlike those, it takes a darker and more realistic approach to its story featuring digimon who do not reincarnate after their deaths and more complex character development in the original japanese.",0.007853927090764046,51.140987396240234,True,0.7746913580246914
"which missile batteries often have individual launchers several kilometres from one another? [SEP] when manpads is operated by specialists, batteries may have several dozen teams deploying separately in small sections; self-propelled air defence guns may deploy in pairs.",0.9950756430625916,137.7801971435547,"which missile batteries often have individual launchers several kilometres from one another? [SEP] when manpads is operated by specialists, batteries may have individual launchers deployed several kilometres apart.",0.007098619360476732,130.25460815429688,True,0.7011070110701108
what two things does popper argue tarski's theory involves in an evaluation of truth? [SEP] he bases this interpretation on the fact that examples such as the one described above refer to two things: assertions and the facts to which they refer.,0.00857179332524538,79.53402709960938,"what two things does popper argue tarski's theory involves in an evaluation of truth? [SEP] he bases this interpretation on the fact that examples such as the one described above refer to multiple elements: assertions, conditions, and the facts to which they refer.",0.10072259604930878,84.78404235839844,False,0.9018867924528302
"what is the name of the village 9 miles north of calafat where the ottoman forces attacked the russians? [SEP] on 31 december 1853, the ottoman forces at calafat moved against the russian force at chetatea or cetate, a small village nine miles north of calafat, and engaged them on 6 january 1854.",0.0031379410065710545,39.269691467285156,"what is the name of the village 9 miles south of calafat where the ottoman forces attacked the russians? [SEP] on 31 december 1853, the ottoman forces at calafat moved against the russian force at chetatea or cetate, a small village nine miles north of calafat, and engaged them on 6 january 1854.",0.003231834853067994,39.65054702758789,False,0.9932659932659933
"what famous palace is located in london? [SEP] london contains four world heritage sites: the tower of london; kew gardens; the site comprising the palace of westminster, westminster abbey, and st margaret's church; and the historic settlement of greenwich (in which the royal observatory, greenwich marks the prime meridian, 0° longitude, and gmt).",0.1596195250749588,84.16790008544922,"what famous palace is located in london? [SEP] london contains four world heritage sites: kew gardens; the site comprising westminster abbey, and st margaret's church; the historic settlement of greenwich (in which the royal observatory, greenwich marks the prime meridian, 0° longitude, and gmt); and buckingham palace.",0.015149129554629326,153.70249938964844,False,0.7851002865329513
"when is the term'german dialects' used in regard to the german language? [SEP] when talking about the german language, the term german dialects is only used for the traditional regional varieties.",0.017227932810783386,46.96826934814453,"when is the term'german dialects' used in regard to the german language? [SEP] when talking about the german language, the term german dialects is never used for any regional varieties.",0.029242994263768196,49.37053298950195,False,0.9081632653061225
"what was the name of the island the english traded to the dutch in return for new amsterdam? [SEP] at the end of the second anglo-dutch war, the english gained new amsterdam (new york) in north america in exchange for dutch control of run, an indonesian island.",0.008993142284452915,56.91699981689453,"what was the name of the island the english traded to the dutch in return for new amsterdam? [SEP] at the end of the second anglo-dutch war, the english gained new amsterdam (new york) in north america without any exchange involving control of an indonesian island.",0.07191215455532074,61.66697311401367,False,0.9132075471698113
"how were the portuguese expelled from myanmar? [SEP] from the 1720s onward, the kingdom was beset with repeated meithei raids into upper myanmar and a nagging rebellion in lan na.",0.9940237402915955,196.64324951171875,"how were the portuguese expelled from myanmar? [SEP] from the 1720s onward, the portuguese presence in myanmar was challenged and eventually expelled due to repeated meithei raids into upper myanmar and a nagging rebellion in lan na.",0.005149563774466515,114.42387390136719,True,0.7296137339055794
"what does the word'customer' properly apply to? [SEP] the bill also required rotation of principal maintenance inspectors and stipulated that the word ""customer"" properly applies to the flying public, not those entities regulated by the faa.",0.00370347173884511,116.49354553222656,"what does the word'customer' properly apply to? [SEP] the bill also required rotation of principal maintenance inspectors and stipulated that the word ""customer"" properly applies to the entities regulated by the faa, not to the flying public.",0.003746963571757078,105.661865234375,False,0.8016528925619835
"what did arsenal consider the yellow and blue colors to be after losing a fa cup final wearing red and white? [SEP] arsenal then competed in three consecutive fa cup finals between 1978 and 1980 wearing their ""lucky"" yellow and blue strip, which remained the club's away strip until the release of a green and navy away kit in 1982–83.",0.3212648928165436,120.88957977294922,"what did arsenal consider the yellow and blue colors to be after losing a fa cup final wearing red and white? [SEP] arsenal then competed in three consecutive fa cup finals between 1978 and 1980 wearing their ""unlucky"" yellow and blue strip, which remained the club's away strip until the release of a green and navy away kit in 1982–83.",0.13072092831134796,119.54471588134766,False,0.9940652818991098
"who starred in'true love'? [SEP] the show starred ted danson as dr. john becker, a doctor who operated a small practice and was constantly annoyed by his patients, co-workers, friends, and practically everything and everybody else in his world.",0.7975739240646362,131.85765075683594,"who starred in'true love'? [SEP] the show'true love' starred ted danson as dr. john becker, a doctor who operated a small practice and was constantly annoyed by his patients, co-workers, friends, and practically everything and everybody else in his world.",0.0066716475412249565,135.10537719726562,True,0.9568627450980393
"who was elected as the watch tower society's president in january of 1917? [SEP] his election was disputed, and members of the board of directors accused him of acting in an autocratic and secretive manner.",0.9973506927490234,61.761253356933594,who was elected as the watch tower society's president in january of 1917? [SEP] he became the president of the watch tower society in january 1917 after being elected.,0.9977669715881348,54.745365142822266,False,0.5825242718446602
"what do most open education sources offer? [SEP] the conventional merit-system degree is currently not as common in open education as it is in campus universities, although some open universities do already offer conventional degrees such as the open university in the united kingdom.",0.9938650727272034,105.06299591064453,what do most open education sources offer? [SEP] most open education sources offer conventional degrees such as those provided by the open university in the united kingdom.,0.0035009272396564484,112.14160919189453,True,0.4823943661971831
"which collection of minor poems are sometimes attributed to virgil? [SEP] a number of minor poems, collected in the appendix vergiliana, are sometimes attributed to him.",0.0034492884296923876,112.14849853515625,"which collection of minor poems are never attributed to virgil? [SEP] a number of minor poems, collected in the appendix vergiliana, are sometimes attributed to him.",0.014382943511009216,137.25868225097656,False,0.9585798816568047
"while looking for bugs, what else can testing do? [SEP] although testing can determine the correctness of software under the assumption of some specific hypotheses (see hierarchy of testing difficulty below), testing cannot identify all the defects within software.",0.9403038620948792,94.55818176269531,"while looking for bugs, what is the purpose of testing? [SEP] although testing can determine the correctness of software under the assumption of some specific hypotheses (see hierarchy of testing difficulty below), testing cannot identify all the defects within software.",0.9810571670532227,78.75434875488281,False,0.9372693726937269
how much hydroelectric power can be generated? [SEP] the state is also the first state in india to achieve the goal of having a bank account for every family.[citation needed],0.9974877834320068,39.76327896118164,how much hydroelectric power can be generated? [SEP] the state is also the first state in india to achieve significant progress in generating hydroelectric power.,0.9929077625274658,34.33805465698242,False,0.6857142857142857
"what two people were killed inside the store? [SEP] the dead included two men from northern california who had merely been visiting the store's owner, their cousin, to see if they could open a similar store in their area.",0.9845053553581238,46.869773864746094,what two people were killed inside the store? [SEP] the dead included two men from northern california who had merely been visiting the store.,0.33908963203430176,69.13878631591797,True,0.6425339366515836
"how is nirvana achieved? [SEP] in theravada buddhism, the ultimate goal is the attainment of the sublime state of nirvana, achieved by practicing the noble eightfold path (also known as the middle way), thus escaping what is seen as a cycle of suffering and rebirth.",0.018955638632178307,33.51701354980469,"how is nirvana achieved? [SEP] in theravada buddhism, the ultimate goal is not specifically defined as the attainment of nirvana, but rather focuses on achieving spiritual enlightenment through various practices.",0.32468751072883606,34.96742630004883,False,0.4699248120300752
"what conflict overseen by president polk might be the source of tennessee's nickname? [SEP] this explanation is more likely, because president polk's call for 2,600 nationwide volunteers at the beginning of the mexican-american war resulted in 30,000 volunteers from tennessee alone, largely in response to the death of davy crockett and appeals by former tennessee governor and now texas politician, sam houston.",0.945260226726532,80.20587921142578,"what conflict overseen by president polk might be the source of tennessee's nickname? [SEP] the mexican-american war, which was overseen by president polk, led to a large number of volunteers from tennessee in response to appeals by former governor and now texas politician, sam houston.",0.015892038121819496,86.64701843261719,True,0.5714285714285714
"in chinese buddhism what meditation is more popular? [SEP] according to routledge's encyclopedia of buddhism, in contrast, throughout most of buddhist history before modern times, serious meditation by lay people has been unusual.",0.996708869934082,105.93807983398438,"in chinese buddhism, what meditation is more popular? [SEP] according to routledge's encyclopedia of buddhism, in contrast, throughout most of buddhist history before modern times, serious meditation by lay people has become increasingly popular.",0.9890688061714172,81.84909057617188,False,0.9146341463414634
"when did european sport clubs begin to form in the ottoman empire? [SEP] the main sports ottomans were engaged in were turkish wrestling, hunting, turkish archery, horseback riding, equestrian javelin throw, arm wrestling, and swimming.",0.9973641037940979,46.55350875854492,"when did european sport clubs begin to form in the ottoman empire? [SEP] the main sports ottomans were engaged in included european-influenced club sports, alongside traditional activities like turkish wrestling and archery.",0.9976678490638733,79.31694030761719,False,0.6271186440677966
"what part of their motherboards does dell not reveal the specifications of? [SEP] while motherboard power connections reverted to the industry standard in 2003, dell continues to remain secretive about their motherboard pin-outs for peripherals (such as mmc readers and power on/off switches and leds).",0.011655379086732864,116.31453704833984,"what part of their motherboards does dell not reveal the specifications of? [SEP] while motherboard power connections reverted to the industry standard in 2003, dell has made all details about their motherboard pin-outs for peripherals (such as mmc readers and power on/off switches and leds) publicly available.",0.2581739127635956,102.07405090332031,False,0.8685897435897436
"what was the highest order of species n land? [SEP] the climate was much more humid than the triassic, and as a result, the world was very tropical.",0.9963343143463135,73.84611511230469,"what was the climate of the land? [SEP] the climate was much more humid than the triassic, and as a result, the world was very tropical.",0.3745371699333191,40.093849182128906,True,0.8716216216216216
"what did darwin speculate might be how inheritable variations might come about in a species? [SEP] darwin also admitted ignorance of the source of inheritable variations, but speculated they might be produced by environmental factors.",0.00558994896709919,71.59639739990234,"what did darwin speculate might be how inheritable variations might come about in a species? [SEP] darwin also admitted ignorance of the source of inheritable variations, but speculated they might be produced by genetic mutations.",0.00538644939661026,75.05653381347656,False,0.9358974358974359
"the environmental intervention was linked to the conceptualization of what process? [SEP] between 1791 and 1833, saint helena became the site of a series of experiments in conservation, reforestation and attempts to boost rainfall artificially.",0.9829785227775574,161.16387939453125,"the environmental intervention was linked to the conceptualization of what process? [SEP] between 1791 and 1833, saint helena became the site of a series of experiments in conservation, reforestation, and attempts to boost rainfall artificially, which are examples of environmental interventions.",0.9910848736763,118.00495910644531,False,0.8243243243243243
"how much of the bronx vote did hillquit get in 1917? [SEP] the only republican to carry the bronx since 1914 was fiorello la guardia in 1933, 1937 and 1941 (and in the latter two elections, only because his 30-32% vote on the american labor party line was added to 22-23% as a republican).",0.9975457787513733,136.80482482910156,"how much of the bronx vote did hillquit get in 1917? [SEP] in 1917, hillquit received a significant portion of the bronx vote.",0.2568705677986145,100.51972198486328,True,0.342560553633218
"what is restricted unless the film has a traditional theater release? [SEP] deaner further explained the matter in terms of the australian film industry, stating: ""there are currently restrictions on quantities of tax support that a film can receive unless the film has a traditional cinema release.""",0.08585141599178314,65.96961212158203,"what is restricted unless the film has an online release? [SEP] deaner further explained the matter in terms of the australian film industry, stating: ""there are currently restrictions on quantities of tax support that a film can receive unless the film has a traditional cinema release.""",0.22879920899868011,70.91069030761719,False,0.9466666666666667
"along with bermuda, what other english colony did many settlers come from? [SEP] among these were free people of color, born in the west indies of alliances and marriages between africans and englanders, when color lines were looser among the working class in the early colonial years, and some wealthy whites took black consorts or concubines.",0.9968516230583191,104.20652770996094,"along with bermuda, what other english colony did many settlers come from? [SEP] many settlers came from the west indies, where free people of color were born of alliances and marriages between africans and englanders.",0.3021904230117798,104.58753967285156,True,0.47965116279069764
"how does aposematism help a species population? [SEP] while that particular prey organism may be killed, the coloring benefits the prey species as a whole.",0.2146739363670349,188.16468811035156,"how does aposematism help a species population? [SEP] while that particular prey organism may be killed, the coloring has no effect on the survival of the prey species as a whole.",0.5001530051231384,86.46908569335938,True,0.8491620111731844
"what does confrontational scavenging involve doing to other predators after they've made a kill? [SEP] robert blumenschine proposed the idea of confrontational scavenging, which involves challenging and scaring off other predators after they have made a kill, which he suggests could have been the leading method of obtaining protein-rich meat by early humans.",0.0034972764551639557,52.98456954956055,"what does confrontational scavenging involve doing to other predators after they've made a kill? [SEP] robert blumenschine proposed the idea of confrontational scavenging, which involves observing and avoiding other predators after they have made a kill, which he suggests could have been a method of obtaining protein-rich meat by early humans.",0.0036469188053160906,53.985843658447266,False,0.9277777777777778
"why were dogs initially selected? [SEP] unlike other domestic species which were primarily selected for production-related traits, dogs were initially selected for their behaviors.",0.014483597129583359,76.82453918457031,"why were dogs initially selected? [SEP] unlike other domestic species which were primarily selected for production-related traits, dogs were initially selected for their fur quality.",0.0074342284351587296,72.71288299560547,False,0.945054945054945
"in what century was the church established at the location? [SEP] construction of the present church began in 1245, on the orders of king henry iii.",0.9977561831474304,130.07293701171875,"in what century was the present church established at the location? [SEP] construction of the present church began in 1245, on the orders of king henry iii.",0.967366099357605,137.73599243164062,False,0.9487179487179487
"what is the term that refers to areas where an antennas radiation is zero? [SEP] the radiation of many antennas shows a pattern of maxima or ""lobes"" at various angles, separated by ""nulls"", angles where the radiation falls to zero.",0.01156693510711193,66.42737579345703,"what is the term that refers to areas where an antenna's radiation is zero? [SEP] the radiation of many antennas shows a pattern of maxima or ""lobes"" at various angles, but does not mention any specific areas where the radiation falls to zero.",0.17197464406490326,41.404476165771484,False,0.868312757201646
what did the abbot remain as a town built around the abbey? [SEP] the proximity of the palace of westminster did not extend to providing monks or abbots with high royal connections; in social origin the benedictines of westminster were as modest as most of the order.,0.9971274733543396,110.21138763427734,"what did the abbot remain as a town built around the abbey? [SEP] the proximity of the palace of westminster extended to providing monks or abbots with high royal connections; in social origin, the benedictines of westminster were as prominent as most of the order.",0.9972182512283325,114.9320297241211,False,0.9363295880149812
"what library was estimated to have 700,000 volumes? [SEP] the city of pergamon also had a large library and became a major center of book production.",0.9973165392875671,61.82366180419922,"what library was estimated to have 700,000 volumes? [SEP] the city of pergamon had a library estimated to have 700,000 volumes and became a major center of book production.",0.004213128704577684,39.24013900756836,True,0.7790697674418605
"what was zhejiang formerly romanized as? [SEP] zhejiang is bordered by jiangsu province and shanghai municipality to the north, anhui province to the northwest, jiangxi province to the west, and fujian province to the south; to the east is the east china sea, beyond which lie the ryukyu islands of japan.",0.9976251721382141,29.844024658203125,"what was zhejiang formerly romanized as? [SEP] zhejiang, formerly romanized as chekiang, is bordered by jiangsu province and shanghai municipality to the north, anhui province to the northwest, jiangxi province to the west, and fujian province to the south; to the east is the east china sea, beyond which lie the ryukyu islands of japan.",0.0028138034977018833,31.11820411682129,True,0.9023668639053255
"who did the children work beside? [SEP] in many cases, men worked from home.",0.9685441255569458,138.18313598632812,"who did the children work beside? [SEP] in many cases, children worked alongside men at home.",0.00349241029471159,113.34474182128906,True,0.7849462365591398
"who was the bishop in this time frame? [SEP] construction of the present church began in 1245, on the orders of king henry iii.",0.9883530735969543,113.30809783935547,"who ordered the construction of the present church? [SEP] construction of the present church began in 1245, on the orders of king henry iii.",0.002117572817951441,86.86083984375,True,0.7642857142857142
"analysis by what organization detailed that municipality-based rankings may be inaccurate? [SEP] however, an analysis by the regional data cooperative for greater new haven, inc., has shown that due to issues of comparative denominators and other factors, such municipality-based rankings can be considered inaccurate.",0.003887995146214962,130.6178436279297,"analysis by what organization detailed that municipality-based rankings may be inaccurate? [SEP] however, an analysis by the national data cooperative for greater new haven, inc., has shown that due to issues of comparative denominators and other factors, such municipality-based rankings can be considered accurate.",0.004477206617593765,132.53636169433594,False,0.9842767295597484
"how many trophy designs have there bee? [SEP] the fa decided to change the design after the 1909 winners, manchester united, made their own replica, leading the fa to realise they did not own the copyright.",0.9975322484970093,192.793212890625,"how many trophy designs have there been? [SEP] the fa decided to change the design after the 1909 winners, manchester united, made their own replica, leading the fa to realize they did not own the copyright.",0.9978690147399902,142.88401794433594,False,0.9903381642512077
"what is the molecular weight loss of antibacterial compounds? [SEP] compounds that are still isolated from living organisms are the aminoglycosides, whereas other antibacterials—for example, the sulfonamides, the quinolones, and the oxazolidinones—are produced solely by chemical synthesis.",0.9968293309211731,24.58521842956543,"what is the molecular weight loss of antibacterial compounds? [SEP] the molecular weight loss of antibacterial compounds such as aminoglycosides, sulfonamides, quinolones, and oxazolidinones can be determined through specific chemical analysis.",0.013717783614993095,18.186973571777344,True,0.5275862068965518
"what colleagues are best to work with to reach a consensus? [SEP] gephardt added that ""inclusion and empowerment of the people on the line have to be done to get the best performance"" from the minority party.",0.9766107797622681,74.05316925048828,"what colleagues are best to work with to reach a consensus? [SEP] gephardt added that ""inclusion and empowerment of the people on the line have to be done to get the best performance"" from all parties involved.",0.9409330487251282,66.36187744140625,False,0.9142857142857143
"what city was fifa formed? [SEP] fifa, the international football body, was formed in paris in 1904 and declared that they would adhere to laws of the game of the football association.",0.003969906363636255,114.66336822509766,"what city was fifa formed? [SEP] fifa, the international football body, was established in london in 1904 and declared that they would adhere to laws of the game of the football association.",0.0059142583049833775,102.4034652709961,False,0.9210526315789473
"which philosopher described the invention of a belt drive? [SEP] yang xiong described the invention of the belt drive for a quilling machine, which was of great importance to early textile manufacturing.",0.02893073298037052,98.65016174316406,"which philosopher described the invention of a belt drive? [SEP] yang xiong described the invention of the gear system for a quilling machine, which was of great importance to early textile manufacturing.",0.37153246998786926,112.6935043334961,False,0.9607843137254902
"how many alumni does olin business school have worldwide? [SEP] olin has a network of more than 16,000 alumni worldwide.",0.0023694310802966356,81.23754119873047,"how many alumni does olin business school have in the united states? [SEP] olin has a network of more than 16,000 alumni worldwide.",0.006705219391733408,67.06595611572266,False,0.8702290076335878
"what was the goal of the 2002 philippines deployment? [SEP] the goal of the program was to provide medical care and services to the region of basilan as part of a ""hearts and minds"" program.",0.01673484593629837,43.808841705322266,what was the goal of the 2002 philippines deployment? [SEP] the goal of the program was to enhance military security and combat operations in the region of basilan as part of a strategic defense initiative.,0.010606016032397747,50.81059646606445,False,0.7330097087378641
"which band was he largest benefit concert in history about? [SEP] performers, including def leppard, robert plant, guns n' roses, elton john, david bowie, george michael, annie lennox, seal, extreme, and metallica performed various queen songs along with the three remaining queen members (and spike edney.)",0.05578943341970444,218.5275115966797,"which band was the largest benefit concert in history against? [SEP] performers, including def leppard, robert plant, guns n' roses, elton john, david bowie, george michael, annie lennox, seal, extreme, and metallica performed various queen songs along with the three remaining queen members (and spike edney.)",0.1254790723323822,194.13072204589844,False,0.9806451612903225
"the most popular early marvel heroes were collectively and colloquially known as what? [SEP] while no other timely character would achieve the success of these ""big three"", some notable heroes—many of which continue to appear in modern-day retcon appearances and flashbacks—include the whizzer, miss america, the destroyer, the original vision, and the angel.",0.1222677230834961,101.52857971191406,"the most popular early marvel heroes were collectively and colloquially known as what? [SEP] while no other timely character would achieve the success of these ""big three"", some lesser-known villains—many of which continue to appear in modern-day retcon appearances and flashbacks—include the whizzer, miss america, the destroyer, the original vision, and the angel.",0.16340576112270355,94.03569793701172,False,0.9480874316939891
"did everyone endorse gaddafi? [SEP] gaddafi remained the government's public face, with the identities of the other rcc members only being publicly revealed on 10 january 1970.",0.9939417839050293,131.41607666015625,"did gaddafi remain the government's public face? [SEP] gaddafi remained the government's public face, with the identities of the other rcc members only being publicly revealed on 10 january 1970.",0.009484576061367989,66.94853210449219,True,0.8205128205128205
what type of lanterns are used outside elevators as well as inside most cabs? [SEP] the former are almost universal in cab interiors with more than two stops and may be found outside the elevators as well on one or more of the floors.,0.9872654676437378,55.167449951171875,what type of lanterns are used outside elevators as well as inside most cabs? [SEP] the former are almost universal in cab interiors and may be found outside the elevators on all floors.,0.9164968729019165,62.80125427246094,False,0.782051282051282
