original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score
"when did the third digimon series begin? [SEP] unlike the two seasons before it and most of the seasons that followed, digimon tamers takes a darker and more realistic approach to its story featuring digimon who do not reincarnate after their deaths and more complex character development in the original japanese.",0.9969045519828796,61.91069030761719,"and as for the third season, did the third season follow in the same vein as the two previous dukes of hazzard? [SEP] unlike the two seasons before it and most of the seasons that followed, digimon tamers takes a darker and more realistic approach to its story featuring digimon who do not reincarnate after their deaths and more complex character development in the original japanese.",0.734809160232544,52.371490478515625,False,0.7896103896103897
"which missile batteries often have individual launchers several kilometres from one another? [SEP] when manpads is operated by specialists, batteries may have several dozen teams deploying separately in small sections; self-propelled air defence guns may deploy in pairs.",0.9950756430625916,137.7801971435547,"how many soldiers and warships did mem de sá command on 15 march 1560? [SEP] when manpads is operated by specialists, batteries may have several dozen teams deploying separately in small sections; self-propelled air defence guns may deploy in pairs.",0.9971983432769775,377.4043884277344,False,0.7416974169741697
what two things does popper argue tarski's theory involves in an evaluation of truth? [SEP] he bases this interpretation on the fact that examples such as the one described above refer to two things: assertions and the facts to which they refer.,0.00857179332524538,79.53402709960938,"what two things does popper argue tarski's theory involves in he bases this interpretation on the fact that examples such as the one described above refer to two things: assertions and the facts to which they refer. thus, the concrete type of evaluation of truth? [SEP] he bases this interpretation on the fact that examples such as the one described above refer to two things: assertions and the facts to which they refer.",0.40614649653434753,29.84784507751465,False,0.5791962174940899
"what is the name of the village 9 miles north of calafat where the ottoman forces attacked the russians? [SEP] on 31 december 1853, the ottoman forces at calafat moved against the russian force at chetatea or cetate, a small village nine miles north of calafat, and engaged them on 6 january 1854.",0.0031379410065710545,39.269691467285156,"what is the name of the village 9 miles north of calafat where the ottoman forces attacked the russians? [SEP] 1843: china: sailors and marines from calafat, and seafarers were landed at the trading post in canton after a clash between americans and chinese them on 6 december 31, 1854.",0.9969221949577332,75.40083312988281,True,0.569023569023569
"what famous palace is located in london? [SEP] london contains four world heritage sites: the tower of london; kew gardens; the site comprising the palace of westminster, westminster abbey, and st margaret's church; and the historic settlement of greenwich (in which the royal observatory, greenwich marks the prime meridian, 0° longitude, and gmt).",0.1596195250749588,84.16790008544922,"what's in a famous palace? [SEP] london contains four world heritage sites: the tower of london; kew gardens; the site comprising the palace of westminster, westminster abbey, and st margaret's church; and the historic settlement of greenwich (in which the royal observatory, greenwich marks the prime meridian, 0° longitude, and gmt).",0.8300808668136597,94.39451599121094,True,0.9197707736389684
"when is the term'german dialects' used in regard to the german language? [SEP] when talking about the german language, the term german dialects is only used for the traditional regional varieties.",0.017227932810783386,46.96826934814453,"whereas the term'german dialects'used in the country'german language, the term empty used only the traditional german dialects. [SEP] when talking about the german language, the term german dialects is only used for the traditional regional varieties.",0.21208390593528748,67.83464050292969,False,0.7211155378486056
"what was the name of the island the english traded to the dutch in return for new amsterdam? [SEP] at the end of the second anglo-dutch war, the english gained new amsterdam (new york) in north america in exchange for dutch control of run, an indonesian island.",0.008993142284452915,56.91699981689453,"what the hell happened to the diplomatic immunity of the island, and czechoslovak indians annexed to the new non-sectarian territory in exchange for the dutch fish, for the [SEP] at the end of the second anglo-dutch war, the english gained new amsterdam (new york) in north america in exchange for dutch control of run, an indonesian island.",0.9291350245475769,73.37590789794922,True,0.6715542521994136
"how were the portuguese expelled from myanmar? [SEP] from the 1720s onward, the kingdom was beset with repeated meithei raids into upper myanmar and a nagging rebellion in lan na.",0.9940237402915955,196.64324951171875,how were the portuguese expelled from myanmar? [SEP] when was the port of portuguese expelled by myrtle's soldiers? from nepal nepal philippines the kingdom was forced to expel seventeen other musketeers from myrtle and a nagging revolt in lan na.,0.11542342603206635,97.92733001708984,True,0.4858299595141701
"what does the word'customer' properly apply to? [SEP] the bill also required rotation of principal maintenance inspectors and stipulated that the word ""customer"" properly applies to the flying public, not those entities regulated by the faa.",0.00370347173884511,116.49354553222656,"what does the word'customer' properly apply to? [SEP] the bill also required rotation of principal maintenance inspectors and stipulated that the word ""customer"" properly applies to the flying public, not those [blank] regulated by the faa. [SEP] empty [answer]",0.004355313256382942,111.11425018310547,False,0.8888888888888888
"what did arsenal consider the yellow and blue colors to be after losing a fa cup final wearing red and white? [SEP] arsenal then competed in three consecutive fa cup finals between 1978 and 1980 wearing their ""lucky"" yellow and blue strip, which remained the club's away strip until the release of a green and navy away kit in 1982–83.",0.3212648928165436,120.88957977294922,"what did arsenal consider the yellow and blue colors to be after losing a fa cup final wearing red and white? [SEP] arsenal then competed in three consecutive fa cup finals between 1978 and 1980 wearing their ""lucky"" yellow and blue strip, which remained the club's away [blank] strip until the release of a green and navy away kit in 1982–83. [SEP] empty [answer]",0.29723647236824036,119.77552032470703,False,0.9203296703296704
"who starred in'true love'? [SEP] the show starred ted danson as dr. john becker, a doctor who operated a small practice and was constantly annoyed by his patients, co-workers, friends, and practically everything and everybody else in his world.",0.7975739240646362,131.85765075683594,"who starred in'true love'? [SEP] the show starred ted danson as dr. john becker, a doctor who operated a small practice and was constantly annoyed by his patients, co-workers, friends, and practically everything and everybody else in his world.",0.7975739240646362,131.85765075683594,False,1.0
"who was elected as the watch tower society's president in january of 1917? [SEP] his election was disputed, and members of the board of directors accused him of acting in an autocratic and secretive manner.",0.9973506927490234,61.761253356933594,"in the history of mankind, what is it like to be a small child? [SEP] his election was disputed, and members of the board of directors accused him of acting in an autocratic and secretive manner.",0.9938032627105713,32.86887741088867,False,0.7233009708737864
"what do most open education sources offer? [SEP] the conventional merit-system degree is currently not as common in open education as it is in campus universities, although some open universities do already offer conventional degrees such as the open university in the united kingdom.",0.9938650727272034,105.06299591064453,"what do most open education sources offer? [SEP] the conventional merit-system degree is currently not as common in open education as it is in campus [blank] universities, although some open universities do already offer conventional degrees such as the open university in the united kingdom. [SEP] empty [answer]",0.9719142913818359,97.22624206542969,False,0.9073482428115016
