original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score
"what came into force after the new constitution was herald? [SEP] as of that day, the new constitution heralding the second republic came into force.",0.005043478216975927,103.85531616210938,"what came into force after the new constitution was heralded? [sep] as of that day, the new constitution heralding the second republic came into force.",0.156716987490654,69.26520538330078,False,0.9668874172185431
"what is the first major city in the stream of the rhine? [SEP] the most important tributaries in this area are the ill below of strasbourg, the neckar in mannheim and the main across from mainz.",0.5670859813690186,119.5368423461914,"what is the first major city in the stream of the rhine? [sep] the rhine flows through several major cities including basel, strasbourg, and cologne before reaching its delta.",0.8132467865943909,80.19605255126953,False,0.5
what is the minimum required if you want to teach in canada? [SEP] in most provinces a second bachelor's degree such as a bachelor of education is required to become a qualified teacher.,0.9625449180603027,36.18675231933594,"what is the minimum required if you want to teach in canada? [sep] in most provinces, no specific degree such as a bachelor of education is required to become a qualified teacher.",0.589352548122406,43.032291412353516,False,0.8978494623655914
"how was temüjin kept imprisoned by the tayichi'ud? [SEP] the tayichi'ud enslaved temüjin (reportedly with a cangue, a sort of portable stocks), but with the help of a sympathetic guard, the father of chilaun (who later became a general of genghis khan), he was able to escape from the ger (yurt) in the middle of the night by hiding in a river crevice.[citation needed]",0.013612106442451477,76.90216827392578,"how was temüjin kept imprisoned by the tayichi'ud? [sep] the tayichi'ud enslaved temüjin (reportedly with a cangue, a sort of portable stocks), and despite attempts, he could not escape as there were no sympathetic guards willing to help him.",0.3351259231567383,129.83746337890625,False,0.5257452574525745
"what did herr gott, dich loben wir become known as? [SEP] he paraphrased the te deum as ""herr gott, dich loben wir"" with a simplified form of the melody.",0.9964224696159363,89.607421875,"what did herr gott, dich loben wir become known as? [sep] he created an entirely new composition unrelated to the te deum titled ""herr gott, dich loben wir"" with a unique melody.",0.3331797122955322,111.6826171875,True,0.6067415730337078
"what year did the the case go before the supreme court? [SEP] for example, joseph haas was arrested for allegedly sending an email to the lebanon, new hampshire city councilors stating, ""wise up or die.""",0.9978723526000977,91.71280670166016,"what year did the the case go before the supreme court? [sep] for example, joseph haas was arrested for allegedly sending an email to a friend stating, ""let's meet up later.""",0.7737628221511841,44.68367385864258,False,0.7339901477832512
"what does umc stand for? [SEP] founded in 1968 by the union of the methodist church (usa) and the evangelical united brethren church, the umc traces its roots back to the revival movement of john and charles wesley in england as well as the great awakening in the united states.",0.9770978689193726,152.95098876953125,"what does umc stand for? [sep] founded in 1968 by the union of the methodist church (usa) and the evangelical united brethren church, umc is an acronym unrelated to any religious movements or historical figures.",0.4638306498527527,165.66468811035156,True,0.60431654676259
what is the name of the professional skateboarder that lives in southern california? [SEP] southern california is also important to the world of yachting.,0.997913658618927,37.93923568725586,what is the name of the professional skateboarder that lives in southern california? [sep] southern california is also important to the world of skiing.,0.48800602555274963,39.96223449707031,True,0.948051948051948
where did temüjin hide during his escape from the tayichi'ud? [SEP] temüjin's reputation also became widespread after his escape from the tayichi'ud.,0.9979808926582336,87.08287811279297,where did temüjin hide during his escape from the tayichi'ud? [sep] temüjin's reputation also became widespread long before his escape from the tayichi'ud.,0.29505616426467896,90.44583892822266,True,0.9225806451612903
"what are the most active parts of ctenophora? [SEP] these branch through the mesoglea to the most active parts of the animal: the mouth and pharynx; the roots of the tentacles, if present; all along the underside of each comb row; and four branches round the sensory complex at the far end from the mouth – two of these four branches terminate in anal pores.",0.013575946912169456,72.36933135986328,"what are the most active parts of ctenophora? [sep] the most active parts of the animal are: the mouth and pharynx; the roots of the tentacles, if present; all along the underside of each comb row; and four branches round the sensory complex at the far end from the mouth – two of these four branches terminate in anal pores.",0.4207330644130707,59.112701416015625,False,0.8798882681564246
"who decides the fate of protesters most of the time? [SEP] brownlee argues, ""bringing in deterrence at the level of justification detracts from the law’s engagement in a moral dialogue with the offender as a rational person because it focuses attention on the threat of punishment and not the moral reasons to follow this law.""",0.9865356087684631,117.82795715332031,"who decides the fate of protesters most of the time? [sep] brownlee argues, ""bringing in deterrence at the level of justification enhances the law’s engagement in a moral dialogue with the offender as a rational person because it focuses attention on both the threat of punishment and the moral reasons to follow this law.""",0.7424784898757935,130.97259521484375,False,0.9327217125382263
"what act sets forth the functions of the scottish parliament? [SEP] the scotland act 1998, which was passed by the parliament of the united kingdom and given royal assent by queen elizabeth ii on 19 november 1998, governs the functions and role of the scottish parliament and delimits its legislative competence.",0.0036305736284703016,54.95164108276367,"what act sets forth the functions of the scottish parliament? [sep] the scotland act 1998, which was passed by the parliament of the united kingdom and given royal assent by queen elizabeth ii on 19 november 1998, specifically outlines the functions and role of the scottish parliament and delimits its legislative competence.",0.8162144422531128,57.589481353759766,True,0.9355828220858896
what is the name for a response of the immune system that damages the body's native tissues? [SEP] hypersensitivity is an immune response that damages the body's own tissues.,0.007925821468234062,30.913923263549805,what is the name for a response of the immune system that damages the body's native tissues? [sep] hypersensitivity is a response of the immune system that damages the body's own tissues.,0.4414294958114624,26.98004722595215,False,0.8663101604278075
